paper_id,doi,source,title,authors,year,journal,abstract,decision,confidence,reasons,exclusion_criteria,screener,screening_date,pdf_url,url,is_open_access,citation_count
scopus_2-s2.0-105017086867,10.1080/13678868.2025.2560486,scopus,Consensus to context: AI-driven data extraction–an International HRD Delphi study,"['Legate, A.E.']",2026,Human Resource Development International,"Evidence synthesis methods, including meta-analysis and systematic reviews, are essential for advancing knowledge, informing practice, and guiding decisions in Human Resource Development (HRD). Given HRD’s reliance on non-experimental research, robust secondary data analysis is critical for enhancing evidence quality. Yet, manual data extraction remains a laborious, error-prone, barrier to scalability. An international panel of HRD experts (n = 26) engaged in iterative rounds of this mixed-metho",include,0.9,"The paper focuses on AI-driven data extraction in Human Resource Development (HRD), which meets the first inclusion criterion. | The paper addresses ethical implications and concerns, such as bias, transparency, and ethics, which meets the second inclusion criterion. | The paper is an academic/scholarly source, as evidenced by its publication in a peer-reviewed journal, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T17:29:35.591879,,https://doi.org/10.1080/13678868.2025.2560486,False,1
scopus_2-s2.0-105026991743,10.1145/3778534.3778569,scopus,Design of an Intelligent Human Resource Management Platform Based on Data Mining and Privacy Computing,"['Ma, Y.', 'Yao, Y.', 'Jiang, L.', 'Lu, X.']",2025,"Proceedings of 2025 4th International Conference on Artificial Intelligence and Intelligent Information Processing, AIIIP 2025","With the rapid development of digital technologies, human resource management (HRM) is increasingly transitioning from traditional administrative approaches to data-driven intelligent solutions. The study proposes an intelligent human resource management platform that integrates data mining techniques with privacy-preserving computation. Have leveraging advanced data mining algorithms, the platform extract valuable insights from large-scale employee data, enabling predictive analytics for talent",include,0.9,"The paper focuses on AI/ML applications in HR contexts, specifically recruitment, performance evaluation, and workforce planning. | The paper addresses ethical implications, particularly privacy protection, through the use of privacy-preserving computation and federated learning. | The paper appears to be an academic/scholarly source, discussing the design and experimental simulations of an intelligent human resource management platform.",,ai:llama-3.3-70b-versatile,2026-02-02T17:29:48.898206,,https://doi.org/10.1145/3778534.3778569,False,0
scopus_2-s2.0-105024717245,10.26803/ijlter.24.12.29,scopus,Designing an AI-Driven Career Guidance Framework in South African Higher Education: A User-Centric Approach,"['Mavuso, N.', 'van Grauen, D.', 'Jere, N.']",2025,"International Journal of Learning, Teaching and Educational Research","The integration of Artificial Intelligence (AI) into career guidance systems presents a valuable opportunity to address the structural, informational, and psychological barriers that hinder effective decision-making for university students. This study outlines the development and implementation of a user-centred, AI-driven career guidance framework tailored for South African higher education institutions. Grounded in behavioural theory, particularly Social Cognitive Career Theory (SCCT), the fra",include,0.9,"The paper focuses on AI applications in a HR context, specifically career guidance and development in higher education. | It addresses ethical implications such as data security, fairness, transparency, and equal access. | The paper is an academic/scholarly source with a qualitative research approach and theoretical grounding in Social Cognitive Career Theory (SCCT).",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:23.537749,,https://doi.org/10.26803/ijlter.24.12.29,False,0
scopus_2-s2.0-105023175448,10.2478/orga-2025-0024,scopus,Use of Chatbots in Human Resource Management for More Efficient Knowledge Sharing – Systematic Literature Review,"['Bernik, N.', 'Šprajc, P.']",2025,Organizacija,"Purpose: This study examines how chatbots, as part of generative artificial intelligence (GenAI), can assist human resource (HR) professionals in supporting more effective knowledge management (KM), especially knowledge sharing (KS). The research aims to understand the strategic roles of chatbots in Human Resource Management (HRM). It offers propositions for their effective deployment to support KS and enhance their utilisation within organisations. Methodology: A systematic literature review (S",include,0.9,"The paper focuses on the use of chatbots, a type of AI, in Human Resource Management, which meets the first inclusion criterion. | The paper addresses ethical concerns, such as privacy issues and data quality problems, which meets the second inclusion criterion. | The paper is a systematic literature review, which indicates it is an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:29.058356,,https://doi.org/10.2478/orga-2025-0024,False,0
scopus_2-s2.0-105017976421,10.1016/j.sftr.2025.101410,scopus,Unveiling the future of artificial intelligence in talent acquisition: A bibliometric analysis of emerging trends and future directions,"['Nishanthi, N.', 'Hariharan, H.', 'P, P.']",2025,Sustainable Futures,"Artificial Intelligence (AI) is extensively reshaping organizational practices and redefining talent acquisition by automating recruitment processes and improving efficiency in candidate selection. Despite the growing research in this domain, there is a gap in comprehensive bibliometric analyses that systematically examine this domain. Thus, the current study aims to comprehend the existing literature with specific strategies for data extraction and analyze the future scope of AI in talent acqui",include,0.9,"The paper focuses on AI applications in talent acquisition, which is a part of HR context. | The paper addresses ethical and social considerations, which is one of the inclusion criteria. | The paper is an academic/scholarly source, as it provides a bibliometric analysis and is published in a reputable database. | The paper discusses the strategic and ethical implications of AI-driven recruitment, which aligns with the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:43.975909,,https://doi.org/10.1016/j.sftr.2025.101410,False,0
scopus_2-s2.0-105015059378,10.1007/s44282-025-00246-w,scopus,Role of artificial intelligence in employee recruitment: systematic review and future research directions,"['Dadaboyev, S.M.U.', 'Abdullayeva, J.', 'Abbosova, N.', 'Suleymenova, A.', 'Mamadjanova, K.']",2025,Discover Global Society,"Artificial intelligence (AI) is increasingly used in recruitment processes to enhance efficiency and improve hiring decisions. This systematic literature review examines the opportunities and challenges of AI in employee recruitment across various organizational settings. Analyzing 49 peer-reviewed articles sourced from the Web of Science database published between 2018 and 2025, this review summarizes the current knowledge of AI's impact, highlighting its potential to increase productivity (e.g",include,0.9,"The paper focuses on AI applications in HR contexts, specifically recruitment. | It addresses ethical implications, including algorithmic bias and the need for transparency. | The paper is an academic/scholarly source, as indicated by its publication in a peer-reviewed format and its systematic review methodology.",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:52.549436,,https://doi.org/10.1007/s44282-025-00246-w,False,0
scopus_2-s2.0-105014085579,10.1002/ejsp.70020,scopus,When Neutrality Conceals Bias: Perceived Discrimination in Algorithmic Decisions,"['Li, Y.', 'Lu, R.']",2025,European Journal of Social Psychology,"Discrimination is both an objective reality and a subjective perception. While firms increasingly use AI for decisions like hiring, little is known about how AI versus human decision-makers affect perceived discrimination. Across seven studies (N = 1757), AI decisions are consistently seen as less discriminatory than identical human decisions across various contexts of discrimination. Study 2 shows this is mediated by inferred intentions: AI is viewed as neutral, while humans are seen as selfish",include,0.9,"The paper focuses on AI applications in HR contexts, specifically hiring decisions. | It addresses ethical implications, such as bias, fairness, and perceived discrimination. | The paper is an academic/scholarly source, as indicated by the publisher (John Wiley & Sons Ltd) and the presence of multiple studies.",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:53.606545,,https://doi.org/10.1002/ejsp.70020,False,0
scopus_2-s2.0-105013595659,10.1016/j.sftr.2025.101126,scopus,The philosophy of cognitive diversity: Rethinking ethical AI design through the lens of neurodiversity,"['Baeyaert, J.']",2025,Sustainable Futures,"This paper redefines fairness in artificial intelligence by centering neurodiversity as an axis of justice, coequal with race, gender, and class. Conventional fairness metrics—such as demographic parity and equalised odds—fail to account for the cognitive variability, fluctuating access needs, and intersectional harms experienced by neurodivergent users. Through a normative-conceptual framework grounded in Rawlsian redistribution, Kantian autonomy, and intersectional epistemology, we diagnose et",include,0.9,"The paper focuses on AI ethics in the context of hiring systems, which is a relevant HR context. | The paper addresses ethical implications, specifically fairness and justice, in AI design. | The paper appears to be an academic/scholarly source, as indicated by the abstract's theoretical framework and references to established philosophical and epistemological concepts.",,ai:llama-3.3-70b-versatile,2026-02-02T17:30:56.694444,,https://doi.org/10.1016/j.sftr.2025.101126,False,1
scopus_2-s2.0-105005775787,10.1186/s12960-025-00991-8,scopus,Increasing the ethnic diversity of senior leadership within the English National Health Service: using an artificial intelligence approach to evaluate inclusive recruitment strategies in hospital settings,"['Aryasinghe, S.', 'Carenzo, C.', 'Barnett, K.-A.', 'Khalid, R.', 'Greenaway-Harvey, K.', 'Sherlock, C.', 'Clark, L.', 'Croft, K.', 'Orchard, T.', 'Mayer, E.']",2025,Human Resources for Health,"Background: The English National Health Service (NHS) strives for a fair, diverse, and inclusive workplace, but Black and Minority Ethnic (BME) representation in senior leadership roles remains limited. To address this, a large multi-hospital acute NHS Trust introduced an inclusive recruitment programme, requiring ethnically and gender diverse interview panels and a letter to the Chief Executive Officer (CEO) explaining hiring manager’s candidate choice. This generated large amount of valuable s",include,0.9,"The paper focuses on AI applications in HR contexts, specifically recruitment and selection. | It addresses ethical implications, such as bias and fairness, in the recruitment process. | The paper is an academic/scholarly source, presenting empirical research and analysis.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:13.684919,,https://doi.org/10.1186/s12960-025-00991-8,False,0
scopus_2-s2.0-105004764918,10.1007/s44282-025-00175-8,scopus,Potential benefits and challenges of artificial intelligence in human resource management in public institutions,"['Mwita, K.M.', 'Kitole, F.A.']",2025,Discover Global Society,"This study explores the benefits and challenges of implementing artificial intelligence (AI) in human resource management (HRM) among public institutions in Tanzania. Using a cross-sectional research design, data was collected from 217 HR practitioners through random sampling and questionnaires. The descriptive approach assessed participants’ understanding of AI, its perceived benefits, challenges, and risks in HRM. The findings on the perceived benefits of AI in HRM show that increased efficien",include,0.9,"The paper focuses on AI applications in HR contexts, specifically exploring benefits and challenges in public institutions in Tanzania. | The study addresses ethical implications and concerns, such as bias, transparency, and data privacy, in the implementation of AI in HRM. | The paper is an academic/scholarly source, presenting empirical research with a cross-sectional design and statistical analysis.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:16.464697,,https://doi.org/10.1007/s44282-025-00175-8,False,8
scopus_2-s2.0-105002754791,10.1007/s43621-025-01114-y,scopus,Leveraging AI-driven insights to enhance sustainable human resource management performance: moderated mediation model: evidence from UAE higher education,"['Mahade, A.', 'Elmahi, A.', 'Alomari, K.M.', 'Abdalla, A.A.']",2025,Discover Sustainability,"This study examines the impact of artificial intelligence (AI)-driven insights on sustainable Human Resource Management (HRM) performance in higher education institutions. It explores the mediating roles of HRM practices optimization and decision-making enhancement, as well as the moderating effects of organizational culture, AI adoption readiness, and ethical considerations. By incorporating innovative insights into artificial intelligence technologies, this research contributes to career and H",include,0.9,"The paper focuses on AI-driven insights in Human Resource Management (HRM) in higher education institutions, meeting criterion 1. | The paper addresses ethical considerations as a moderating effect, which aligns with criterion 2. | The paper is an academic/scholarly source, as evidenced by its methodology, data analysis, and theoretical contributions, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:20.526763,,https://doi.org/10.1007/s43621-025-01114-y,False,10
scopus_2-s2.0-85219029345,10.1108/IJOA-08-2024-4782,scopus,AI and analytics conundrum: unpacking the barriers in modern HR with ISM and MICMAC analysis,"['Yadav, G.']",2025,International Journal of Organizational Analysis,"Purpose – This study aims to identify and model deterrents to adopt and institutionalize analytics and artificial intelligence in modern human resource (HR) using interpretive structural modelling (ISM) and cross-impact matrix multiplication applied to classification (MICMAC) approach. Design/methodology/approach – A comprehensive investigation of the literature and feedback from experts led to the identification of 16 deterrents in this study. After that, the ISM tool is used to find connection",include,0.9,"The paper focuses on AI and analytics in the context of Human Resource Management, meeting criterion 1. | The paper addresses ethical implications, such as legal, ethical, and regulatory compliance, and data privacy and security, meeting criterion 2. | The paper is from an academic/scholarly source, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:26.772554,,https://doi.org/10.1108/IJOA-08-2024-4782,False,1
scopus_2-s2.0-105024419576,10.1108/ET-01-2025-0034,scopus,Beyond the hype: evidence-based approaches to responsible AI integration in workplace learning,"['Sposato, M.']",2025,Education and Training,"Purpose – This paper examines the integration of artificial intelligence (AI) in organizational training and development through an evidence-based lens, addressing the gap between technological enthusiasm and pedagogical effectiveness in workplace learning contexts. Design/methodology/approach – An integrative literature review methodology was employed following Torraco’s (2016) framework for synthesizing diverse knowledge streams. The analysis examined 180 papers from multiple databases, combin",include,0.9,"The paper focuses on AI integration in workplace learning, which is a HR context (learning & development). | The paper addresses ethical considerations and cultural variations, which implies discussion of ethical implications or concerns. | The paper is an academic/scholarly source, as evidenced by its publication in a reputable journal and its use of established theoretical frameworks.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:28.980225,,https://doi.org/10.1108/ET-01-2025-0034,False,0
scopus_2-s2.0-105018907032,10.1016/j.knosys.2025.114621,scopus,Leveraging LIME explainability and Gustafson-Kessel fuzzy clustering for resume grouping and text summarization,"['Mudavath, R.', 'Negi, A.']",2025,Knowledge-Based Systems,"Over the years a very large number of classification methods have been developed, which are now being referred to as “classical machine learning”. However, a noticeable gap remains in research linking unsupervised learning techniques with explainable artificial intelligence (XAI) methods. In this study, we address this gap by proposing a novel method to enhance the interpretability of unsupervised learning, particularly for textual data. We integrate XAI techniques with the Gustafson-Kessel (GK)",include,0.9,"The paper focuses on AI/ML applications in HR contexts, specifically resume grouping and text summarization for employment purposes. | The paper addresses ethical implications by incorporating explainable AI (XAI) methods, such as LIME and SHAP, to enhance transparency and trustworthiness of the clustering process. | The paper is an academic/scholarly source, published in a reputable journal (Elsevier B.V.), and presents empirical results and analysis.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:34.949777,,https://doi.org/10.1016/j.knosys.2025.114621,False,0
scopus_2-s2.0-105024282793,10.1108/978-1-83708-460-920251002,scopus,Ethical AI in HR: Navigating the Data-driven Frontier,"['Deepti, A.R.', 'Manimekala, B.', 'Basith, F.', 'Vivek, K.', 'Rajamanickam, V.']",2025,Innovate to Integrate: Data-Driven Management and TechStrat Fusion Unveiled,"The integration of artificial intelligence (AI) in human resources (HRs) presents significant opportunities while raising ethical dilemmas for an organisation. This chapter examines challenges in AI-enhanced HR concerning bias mitigation, data protection, transparency and governance through literature review, and real-life examples. Through a mixture of academic research and industry use cases including Amazon's AI hiring tool, HireVue video interview analysis, IBM Watson Career Coach and Unilev",include,0.9,"The paper focuses on AI applications in HR contexts, specifically addressing recruitment and other HR functions. | It explicitly addresses ethical implications and concerns, such as bias mitigation, data protection, transparency, and governance. | The paper is an academic/scholarly source, providing a methodological framework for ethical AI implementation in HR and referencing multiple academic sources and case studies.",,ai:llama-3.3-70b-versatile,2026-02-02T17:31:50.273379,,https://doi.org/10.1108/978-1-83708-460-920251002,False,0
